type,mode,amount,currentBalance,transactionTimestamp,valueDate,txnId,narration,reference
DEBIT,UPI,500,13244.81,2024-02-12T14:46:04+05:30,12-02-2024,155249a3-f94d-4d7d-a50c-a15707c31c56,UPI/40437,
DEBIT,ATM,10000,3244.81,2024-02-13T14:01:51+05:30,13-02-2024,6984b44d-3a50-409f-a3ca-1194f0d8f98e,ATM,
DEBIT,UPI,300,2944.81,2024-02-13T19:05:07+05:30,13-02-2024,3059a741-a85a-4cc2-a0f4-11780aafa0f6,UPI/40448,
DEBIT,UPI,40,2904.81,2024-02-13T21:10:58+05:30,13-02-2024,9e7a4dfb-6f70-4c0e-8d53-5c2aa1492cf7,UPI/44103/,
DEBIT,UPI,30,2874.81,2024-02-13T21:48:30+05:30,13-02-2024,363c26a7-ebd0-4c0c-a36a-b6bed63cf0e3,UPI/4410,
CREDIT,OTHERS,50,2924.81,2024-02-14T06:10:23+05:30,14-02-2024,50e265b9-2f5e-4163-bdd0-d55a48a0a727,NEFT,8646845
DEBIT,UPI,1,2923.81,2024-02-14T13:20:34+05:30,14-02-2024,760b87fd-0dfb-4eaf-a588-28a70a0fbb24,UPI/40453/,
DEBIT,UPI,2544,379.81,2024-02-14T13:26:07+05:30,14-02-2024,97e01898-2b72-4fcc-9336-13bee9d494ac,UPI/44115/,
DEBIT,UPI,100,279.81,2024-02-14T13:41:48+05:30,14-02-2024,fc6dd8a6-6a87-4085-8758-da5587ccfe6c,UPI/44112/,
DEBIT,UPI,60,219.81,2024-02-14T17:59:43+05:30,14-02-2024,547f17dc-2d2c-4ccc-b95d-614ed96c2542,UPI/44112,
CREDIT,UPI,4,223.81,2024-02-15T19:59:25+05:30,15-02-2024,b521bda5-63fd-4820-a488-87dcce7d18eb,UPI/40465//U,
CREDIT,UPI,3000,3223.81,2024-02-15T20:47:28+05:30,15-02-2024,39510c4f-f246-4921-a15e-d22d663c1f50,UPI/4412,
DEBIT,UPI,40,3183.81,2024-02-16T10:16:08+05:30,16-02-2024,716027fa-f0f3-44d8-bb92-55d7762cd9fb,UPI/40472,
DEBIT,UPI,15,3168.81,2024-02-16T15:56:04+05:30,16-02-2024,cce59018-2488-43ca-aa86-d9ff212dd00e,UPI/EURONETGPAY,
DEBIT,UPI,180,2988.81,2024-02-16T22:59:08+05:30,16-02-2024,404ebe38-19f4-46fb-b243-1d5c19991d80,UPI/44134,
DEBIT,UPI,240.9,2747.91,2024-02-17T11:25:20+05:30,17-02-2024,c13cf27a-9082-4ed9-bc55-2aa2cd004082,Gpay BILL Payment,
DEBIT,UPI,2500,247.91,2024-02-17T15:33:27+05:30,17-02-2024,268af40a-ed4a-4149-bef1-f970b138f39f,UPI/40484/,
CREDIT,OTHERS,440,687.91,2024-02-18T04:47:29+05:30,18-02-2024,4561ad20-4ca2-4a37-b71a-dbce319c18a6,NEFT,8646845
DEBIT,UPI,80,607.91,2024-02-19T10:40:59+05:30,19-02-2024,d61c1b73-4e1e-4a4b-b099-4c8327dec7e8,UPI/44160,
CREDIT,UPI,40,647.91,2024-02-19T13:01:03+05:30,19-02-2024,077bbc95-956c-4f2d-82cf-cacf04660222,UPI/40501/,
DEBIT,UPI,40,607.91,2024-02-19T17:02:08+05:30,19-02-2024,d758358b-e740-40d6-a65f-0b6d82a23718,UPI/40501/,
DEBIT,UPI,10,597.91,2024-02-19T21:16:52+05:30,19-02-2024,2b1ef787-d245-498e-9a80-5deef7e5fbf3,UPI/BHARATPE,
CREDIT,UPI,100,697.91,2024-02-20T12:50:40+05:30,20-02-2024,a2ea20f3-98cc-4fdd-bdc5-482c09a70a28,UPI/4417,
DEBIT,UPI,290,407.91,2024-02-20T12:57:12+05:30,20-02-2024,e402d2ed-3f56-4017-b072-e15dbe3ff156,UPI/PAYTM,
DEBIT,UPI,130,277.91,2024-02-21T19:14:06+05:30,21-02-2024,562e1a89-513e-4a1c-b585-9ca61edec1b0,UPI/GPAY,
CREDIT,OTHERS,3600,3877.91,2024-02-22T06:08:44+05:30,22-02-2024,e976a032-cc2a-4722-aa49-3899c4aadbfd,NEFT,8646845
DEBIT,UPI,40,3837.91,2024-02-22T18:17:40+05:30,22-02-2024,f4393fd4-814a-4c06-b9f3-cb0a6b555638,UPI/44194,
DEBIT,UPI,25,3812.91,2024-02-22T18:58:23+05:30,22-02-2024,5905637d-1510-4729-90b5-c8b29f8a2f57,UPI/PAYTM,
DEBIT,UPI,15,3797.91,2024-02-22T20:28:24+05:30,22-02-2024,2117d0d3-a975-4c98-8ee9-593fc980872e,Gpay BILL Payment,
DEBIT,UPI,19,3778.91,2024-02-22T21:00:43+05:30,22-02-2024,fdb8846f-2141-4a94-afb9-bf0d660b403e,UPI/EURONETGPAY,
DEBIT,UPI,200,3578.91,2024-02-23T19:32:01+05:30,23-02-2024,39d0261e-e3a6-4b5b-b904-f5a574b2fd8c,UPI/40543//U,
DEBIT,UPI,20,3558.91,2024-02-23T19:40:21+05:30,23-02-2024,1a13197a-7581-4fe9-8df2-6ce1c3ab68d2,UPI/BHARATPE,
DEBIT,UPI,40,3518.91,2024-02-23T20:30:40+05:30,23-02-2024,7c4343de-fef1-4103-a67b-96359536988c,UPI/PAYTM,
DEBIT,UPI,35,3483.91,2024-02-24T16:38:47+05:30,24-02-2024,76de83a7-ec01-4af0-8652-8b5825712cfc,UPI/40552,
CREDIT,UPI,20000,23483.91,2024-02-24T18:55:15+05:30,24-02-2024,6b6c4e13-5aac-4518-a71b-f26c60a2a75d,UPI/44219/-2ybl/Pa,
CREDIT,UPI,200,23683.91,2024-02-24T19:26:25+05:30,24-02-2024,a24223e8-7dd5-4bcc-8828-576bbd20077e,UPI/40552//U,
DEBIT,UPI,20000,3683.91,2024-02-25T11:08:34+05:30,25-02-2024,9fe6046f-e43d-40dd-ac7b-d82f76c2e355,UPI/40563,
CREDIT,UPI,100,3783.91,2024-02-25T14:22:06+05:30,25-02-2024,d3ba77c6-0c56-498a-9fc2-2bc8b61800b4,UPI/40564//U,
DEBIT,UPI,100,3683.91,2024-02-25T14:54:23+05:30,25-02-2024,e8ce2f81-4214-4218-939d-6d5930874d98,UPI/44224,
DEBIT,UPI,19,3664.91,2024-02-25T19:34:09+05:30,25-02-2024,b9b53ed3-3f7f-49fb-bd7f-b79ef18b5882,UPI/EURONETGPAY,
CREDIT,UPI,20000,23664.91,2024-02-25T20:08:58+05:30,25-02-2024,aa5b784e-f688-48fa-8dbd-3d6a39c30bac,UPI/4422,
DEBIT,UPI,60,23604.91,2024-02-26T11:52:47+05:30,26-02-2024,0959ae69-6542-4d98-a6a5-addc16ed8a2e,UPI/44239,
DEBIT,UPI,10,23594.91,2024-02-27T21:23:00+05:30,27-02-2024,cb3e84dd-a910-4a75-a81c-9b8fd8108fd9,UPI/BHARATPE,
CREDIT,UPI,100,23694.91,2024-02-28T12:55:41+05:30,28-02-2024,b2586b28-ae7f-4826-965d-282c0bc48d1b,UPI/40597//U,
CREDIT,UPI,50,23744.91,2024-02-28T15:27:02+05:30,28-02-2024,21384d30-e170-4c75-bd9d-c15b3f0479ed,UPI/4425,
DEBIT,UPI,140,23604.91,2024-02-28T15:30:35+05:30,28-02-2024,d2ba0a4e-dcd6-46fb-87f3-be44a3a569a5,UPI/PAYTM,
DEBIT,UPI,500,23104.91,2024-02-29T10:33:53+05:30,29-02-2024,be18d1f7-6e51-4cbb-8549-b380008a41fa,UPI/40602,
DEBIT,UPI,200,22904.91,2024-02-29T11:13:11+05:30,29-02-2024,8762ab07-fefd-41fd-b8d7-3d3232acf374,UPI/44268/-,
DEBIT,UPI,500,22404.91,2024-03-01T10:52:36+05:30,01-03-2024,f81bb60c-6adc-4719-a457-91d2dd8231ab,UPI/44272,
DEBIT,UPI,50,22354.91,2024-03-01T16:12:05+05:30,01-03-2024,ff4cf795-4d04-435f-8499-c39c361e04f9,UPI/40618/-P,
DEBIT,UPI,10,22344.91,2024-03-02T16:28:12+05:30,02-03-2024,0459f55e-d37d-46d5-ab22-384bbde0a291,UPI/44283,
DEBIT,UPI,10,22334.91,2024-03-02T21:15:27+05:30,02-03-2024,df9253c6-51a1-44c1-9037-7f73073ef3d5,UPI/BHARATPE,
DEBIT,UPI,95,22239.91,2024-03-03T09:58:26+05:30,03-03-2024,41680136-08c1-4b68-9061-d1b16433eb83,UPI/40630,
DEBIT,UPI,40,22199.91,2024-03-03T11:19:44+05:30,03-03-2024,ce328726-c42d-4af8-bb36-e3f6c52c780a,UPI/GPAY,
DEBIT,UPI,55,22144.91,2024-03-03T12:06:28+05:30,03-03-2024,47710eaf-c809-45b1-8bc3-887f7d0bc2a2,UPI/40633,
DEBIT,UPI,10,22134.91,2024-03-03T15:27:59+05:30,03-03-2024,ddb6d9e7-a185-41d8-bdf5-2018193c0e21,UPI/44292,
DEBIT,UPI,80,22054.91,2024-03-03T17:17:14+05:30,03-03-2024,2470f599-b47c-4ddc-b9bd-89149c28acdb,UPI/BHARATPE6,
CREDIT,UPI,200,22254.91,2024-03-03T17:23:16+05:30,03-03-2024,0a895b35-b757-4b4a-97c3-2ec7fb404791,UPI/4429,
DEBIT,UPI,18,22236.91,2024-03-03T19:35:19+05:30,03-03-2024,93f862fe-63f1-4f6b-ada2-1f7fbdb9717b,UPI/40635,
DEBIT,UPI,130,22106.91,2024-03-03T19:37:48+05:30,03-03-2024,47808daf-cee5-47ae-b6be-8addd0856de9,UPI/GPAY,
DEBIT,UPI,20,22086.91,2024-03-04T10:34:28+05:30,04-03-2024,b306cfe4-e1ff-4d81-ba46-6f1b1762ec46,UPI/44308,
CREDIT,UPI,100,22186.91,2024-03-04T14:03:39+05:30,04-03-2024,3cc02484-fa72-4012-95d6-d8f61c3fa198,UPI/40640/U,
CREDIT,UPI,100,22286.91,2024-03-04T14:05:28+05:30,04-03-2024,45f0884d-d67a-4e6d-9ecb-d6fd20ae6720,UPI/40640/U,
DEBIT,UPI,55,22231.91,2024-03-04T14:08:28+05:30,04-03-2024,6b0c4066-498c-40cb-b797-b7619f6d154b,UPI/44306,
DEBIT,UPI,30,22201.91,2024-03-04T14:12:06+05:30,04-03-2024,5d78ab92-3f74-4e01-855a-52c90070705e,UPI/44301/,
DEBIT,UPI,60,22141.91,2024-03-04T14:24:28+05:30,04-03-2024,d96af22f-b6aa-4d88-9850-d4334015e1a1,UPI/44304,
DEBIT,UPI,10,22131.91,2024-03-04T14:51:41+05:30,04-03-2024,54a5ad39-1ba0-4a81-8eea-631e0b5ba234,UPI/PAYTM,
DEBIT,UPI,10,22121.91,2024-03-04T17:35:12+05:30,04-03-2024,6a0df95a-67ff-4421-ac44-dedfb7142ec0,UPI/44304,
DEBIT,UPI,240.9,21881.01,2024-03-05T17:44:53+05:30,05-03-2024,c401dde9-6473-4b2e-aea7-fdfb985796ba,Gpay BILL Payment,
DEBIT,UPI,60,21821.01,2024-03-06T09:35:49+05:30,06-03-2024,93d3fab1-dd94-43d3-bddc-51081ccb90b3,UPI/40664,
DEBIT,UPI,420,21401.01,2024-03-06T12:30:36+05:30,06-03-2024,33a1cf04-ddbe-41d4-951f-633e855cdba3,UPI/44325,
CREDIT,UPI,100,21501.01,2024-03-06T15:23:46+05:30,06-03-2024,c3f1f389-51b9-483d-a8e8-aa8c6ca9ca29,UPI/44328/,
CREDIT,UPI,100,21601.01,2024-03-06T15:25:31+05:30,06-03-2024,260b0276-87f2-44b1-bbb0-6716e3a081ac,UPI/44323/a,
DEBIT,UPI,140,21461.01,2024-03-06T15:58:13+05:30,06-03-2024,f6b6ca0d-5449-4012-8397-db10fba6fdc5,UPI/PAYTM,
CREDIT,UPI,100,21561.01,2024-03-06T17:12:08+05:30,06-03-2024,fca1fae7-6068-481d-a250-5ddf8f3fb6e8,UPI/4432,
DEBIT,UPI,4600,16961.01,2024-03-07T17:19:46+05:30,07-03-2024,0362ec16-2086-46cb-a139-93d985922644,UPI/40675/,
DEBIT,UPI,22,16939.01,2024-03-08T15:26:02+05:30,08-03-2024,95752022-958b-4366-83c6-f73b02729b1f,UPI/BHARATPE,
DEBIT,UPI,10,16929.01,2024-03-08T20:18:24+05:30,08-03-2024,436348d2-b929-4920-a467-6652d7d83b11,UPI/BHARATPE,
DEBIT,UPI,85,16844.01,2024-03-08T21:40:50+05:30,08-03-2024,fc243606-81bf-4c65-bd3e-59b6b61803b0,UPI/44340,
DEBIT,UPI,180,16664.01,2024-03-08T21:42:47+05:30,08-03-2024,2ae8e8f3-ec5a-4e13-a0f6-2c6ea927c5ef,UPI/PAYTM,
DEBIT,UPI,290,16374.01,2024-03-09T12:57:12+05:30,09-03-2024,3c3c3478-b858-4753-95f7-e35212ed5234,UPI/44351,
DEBIT,UPI,500,15874.01,2024-03-09T19:16:11+05:30,09-03-2024,66fe3137-8eb3-4a1c-9ea0-6eef9b9192bd,UPI/40696,
DEBIT,UPI,520,15354.01,2024-03-10T13:03:56+05:30,10-03-2024,98754b97-26a8-4001-9dd9-50882881f4b4,UPI/PAYTM,
DEBIT,UPI,15,15339.01,2024-03-10T21:10:14+05:30,10-03-2024,ba8ac0f2-7161-460d-96d1-a76c01939731,Gpay BILL Payment,
DEBIT,UPI,200,15139.01,2024-03-11T19:13:57+05:30,11-03-2024,d56ac532-fbf2-4101-8625-64df0e39c679,UPI/40714/,
CREDIT,OTHERS,1630,16769.01,2024-03-12T08:16:35+05:30,12-03-2024,8f445b17-73be-41f5-8bf2-ea2d84374f5d,NEFT,8646845
CREDIT,OTHERS,140,16909.01,2024-03-13T06:01:19+05:30,13-03-2024,e68fd2fa-6961-4432-8b5d-8eb6da045406,NEFT,8646845
DEBIT,UPI,59,16850.01,2024-03-13T19:08:04+05:30,13-03-2024,5532db55-3191-4e9f-abcd-c34908dc09d2,UPI/44399,
DEBIT,UPI,15,16835.01,2024-03-13T21:33:52+05:30,13-03-2024,5a056440-1410-4c5a-916f-d182fb72fbf4,UPI/BHARATPE,
DEBIT,UPI,5000,11835.01,2024-03-14T13:13:55+05:30,14-03-2024,8744a935-c9c8-4bef-a7e9-86fc94cd21a8,UPI/40740,
DEBIT,UPI,500,11335.01,2024-03-14T19:09:23+05:30,14-03-2024,f38f3e02-7a59-4fcf-bbf7-00b3948b0d77,UPI/44401,
CREDIT,UPI,200,11535.01,2024-03-14T19:22:06+05:30,14-03-2024,ef1a6f46-94c8-4026-a360-91d0c6658fe4,UPI/44404/,
DEBIT,UPI,15,11520.01,2024-03-14T19:27:57+05:30,14-03-2024,9332a1ae-6a36-46da-8642-b73c5e7fd1d7,Gpay BILL Payment,
DEBIT,UPI,126,11394.01,2024-03-14T19:37:42+05:30,14-03-2024,03f8329f-77fc-493a-98a8-e39598a1ba6d,UPI/BHARATPE,
CREDIT,OTHERS,300,11694.01,2024-03-15T05:36:40+05:30,15-03-2024,0f043ecc-3aeb-44a3-a79f-56c9c276126f,NEFT,8646845
DEBIT,UPI,10,11684.01,2024-03-15T12:43:46+05:30,15-03-2024,aefcdc88-ef11-44d8-bc6b-36eea768c42d,UPI/44416,
DEBIT,UPI,10,11674.01,2024-03-15T15:12:17+05:30,15-03-2024,190db62e-68de-419b-8145-9827715b4a2c,UPI/40754,
DEBIT,UPI,60,11614.01,2024-03-15T20:33:33+05:30,15-03-2024,efe8ec9c-118e-4d64-b5b7-2245c31a541a,UPI/44412,
DEBIT,UPI,20,11594.01,2024-03-15T20:54:59+05:30,15-03-2024,469a9e31-c604-43a3-804a-4a065fa40981,UPI/PAYTM,
CREDIT,OTHERS,800,12394.01,2024-03-16T06:12:03+05:30,16-03-2024,7d6b1ec0-0940-4f18-a559-c54b33c9d152,NEFT,8646845
DEBIT,UPI,240.9,12153.11,2024-03-16T10:49:26+05:30,16-03-2024,f469aadc-068d-4845-8c97-e4ce775231a1,Gpay BILL Payment,
CREDIT,OTHERS,2150,14303.11,2024-03-17T06:59:24+05:30,17-03-2024,bc8eae11-ce87-4d53-a375-425b7a069146,NEFT,8646845
DEBIT,UPI,300,14003.11,2024-03-17T15:24:36+05:30,17-03-2024,313bb93b-e4ba-46df-90b3-712075050537,UPI/40770,
DEBIT,UPI,19,13984.11,2024-03-17T18:49:10+05:30,17-03-2024,4bd90e4b-af6c-4e50-b3ff-8581ec810545,Gpay BILL Payment,
CREDIT,OTHERS,250,14234.11,2024-03-18T06:07:14+05:30,18-03-2024,a4faed24-6ce4-4217-aa69-a7c32a52807a,NEFT,8646845
DEBIT,UPI,10,14224.11,2024-03-18T13:36:35+05:30,18-03-2024,98d7c60c-6e18-46c6-9de5-08d369c95123,UPI/40788,
CREDIT,OTHERS,1150,15374.11,2024-03-19T05:41:17+05:30,19-03-2024,9c68ab5c-e8e1-460e-8d80-c0c3968e9d30,NEFT,8646845
DEBIT,UPI,30,15344.11,2024-03-19T11:32:29+05:30,19-03-2024,be13eda8-1963-422d-bb1c-30151ccf176a,UPI/BHARATPE,
DEBIT,UPI,15,15329.11,2024-03-19T20:43:41+05:30,19-03-2024,a204f520-c876-4853-9dd0-fd6f8856e234,UPI/44458,
DEBIT,UPI,130,15199.11,2024-03-19T20:45:22+05:30,19-03-2024,6e72467f-3721-48ea-9b48-461dfe1f88b1,UPI/GPAY,
DEBIT,UPI,3000,12199.11,2024-03-19T21:05:45+05:30,19-03-2024,ad0d873d-e298-4bbc-a180-5bc3405ca1c9,UPI/PAYTMUP,
CREDIT,OTHERS,920,13119.11,2024-03-20T06:11:27+05:30,20-03-2024,299555c9-77b1-4b40-95bc-344f4dd2a4c8,NEFT,8646845
DEBIT,UPI,12000,1119.11,2024-03-20T18:56:48+05:30,20-03-2024,7d7fc9ef-04b8-4bd9-9c9c-d0004c7e80a8,UPI/44465,
DEBIT,UPI,500,619.11,2024-03-20T19:16:10+05:30,20-03-2024,16b89c73-9259-4655-834e-7434b64b814d,UPI/40806,
DEBIT,UPI,125,494.11,2024-03-20T21:36:49+05:30,20-03-2024,07d32ae8-a744-4320-b8bb-e394d9a60030,UPI/40804,
CREDIT,OTHERS,270,764.11,2024-03-21T07:36:02+05:30,21-03-2024,fe452049-1057-4837-8d1b-069c2658aa80,NEFT,8646845
DEBIT,UPI,170,594.11,2024-03-21T18:13:10+05:30,21-03-2024,508c73b9-db53-4a7c-80c7-fe3829cacf0c,UPI/44470,
DEBIT,UPI,5,589.11,2024-03-21T20:37:47+05:30,21-03-2024,764b99fb-ade2-434e-80d8-e79d1dcdb15b,UPI/BHARATPE,
CREDIT,OTHERS,1370,1959.11,2024-03-22T06:47:33+05:30,22-03-2024,00cac92b-da3e-4ba7-83f4-10e060a1d03f,NEFT,8646845
CREDIT,UPI,3000,4959.11,2024-03-22T08:47:52+05:30,22-03-2024,50c37c64-7cce-4928-bfd9-724014a1b6b7,UPI/4448,
DEBIT,UPI,11,4948.11,2024-03-22T09:35:52+05:30,22-03-2024,e83d17d0-3ef4-4381-83ce-92a38212fdac,UPI/BHARATPE,
DEBIT,UPI,100,4848.11,2024-03-22T20:32:49+05:30,22-03-2024,da240577-8841-4712-9479-8816122ea3c3,UPI/40821,
DEBIT,UPI,4380,468.11,2024-03-23T11:24:29+05:30,23-03-2024,d0a961ad-fecd-41e7-b06a-5df0258bf566,AMZN,
DEBIT,UPI,130,338.11,2024-03-23T21:06:25+05:30,23-03-2024,3177e226-acae-4ec3-8843-3874b4361d5c,UPI/GPAY,
CREDIT,OTHERS,4300,4638.11,2024-03-24T05:28:09+05:30,24-03-2024,5f86c92a-4e28-4a3d-aa31-7be396663f5b,NEFT,8646845
DEBIT,UPI,40,4598.11,2024-03-24T18:22:46+05:30,24-03-2024,df48ddbf-f64d-456c-9e25-41a0b42687e9,UPI/40846/-2,
CREDIT,UPI,1500,6098.11,2024-03-24T18:30:50+05:30,24-03-2024,b59f667d-f903-4bf0-97c4-e977869adc2b,UPI/4084,
DEBIT,UPI,500,5598.11,2024-03-24T19:16:53+05:30,24-03-2024,abab07fe-0d91-45b4-89d2-8842b9306dfb,UPI/44505,
DEBIT,UPI,200,5398.11,2024-03-24T22:58:47+05:30,24-03-2024,26b6b56a-c7d5-4ec4-86fc-3a6ca3978eba,UPI/40840,
DEBIT,UPI,30,5368.11,2024-03-25T09:28:55+05:30,25-03-2024,4f2fc8cc-599c-4ffa-b157-e30f44ed18c6,UPI/BHARATPE,
CREDIT,UPI,100,5468.11,2024-03-25T20:38:19+05:30,25-03-2024,19ea4502-0cb0-484f-b995-03cf27b0cd6e,UPI/4451,
DEBIT,UPI,19,5449.11,2024-03-25T21:21:27+05:30,25-03-2024,0de79a71-5a6b-4a07-987d-5e775639811e,UPI/EURONETGPAY,
DEBIT,UPI,120,5329.11,2024-03-26T11:01:31+05:30,26-03-2024,fff28fb6-5163-4ca5-aa89-8cbc53034790,UPI/40861,
DEBIT,UPI,10,5319.11,2024-03-27T13:30:49+05:30,27-03-2024,0955a422-1f1f-401e-8836-5e9efc1c1a42,UPI/44535,
DEBIT,UPI,50,5269.11,2024-03-27T17:18:13+05:30,27-03-2024,4aba3c22-3f45-4194-8dc2-885cb24cab0e,UPI/BHARATPE6,
DEBIT,UPI,20,5249.11,2024-03-27T17:20:10+05:30,27-03-2024,e72ca825-8866-402c-a05b-cf0f7cad5a84,UPI/EAZYPAY,
DEBIT,UPI,15,5234.11,2024-03-27T21:49:50+05:30,27-03-2024,8a0bc213-13a3-4f10-9c69-dd5ca1a1f985,UPI/BHARATPE,
DEBIT,UPI,50,5184.11,2024-03-28T14:43:48+05:30,28-03-2024,c9b1f653-377c-4d55-9de0-6515d8ac1093,UPI/BHARATPE,
DEBIT,UPI,10,5174.11,2024-03-28T16:00:42+05:30,28-03-2024,6030242a-7557-4afd-9054-02085fbd32d2,UPI/BHARATPE,
CREDIT,UPI,500,5674.11,2024-03-28T17:12:05+05:30,28-03-2024,b628fdc3-476b-44aa-8830-92e25a4727ab,UPI/44544,
DEBIT,UPI,5000,674.11,2024-03-28T17:50:04+05:30,28-03-2024,53d7e363-1b51-4239-9f25-7b50dc61c822,UPI/40883,
CREDIT,UPI,5000,5674.11,2024-03-28T19:45:57+05:30,28-03-2024,1e07f769-eae0-4b00-b474-f0b2c3c8b3a9,UPI/4454,
DEBIT,UPI,10,5664.11,2024-03-28T22:08:14+05:30,28-03-2024,d23a4bf4-e4b2-462b-b793-687de9e958fe,UPI/BHARATPE,
CREDIT,OTHERS,170,5834.11,2024-03-29T08:27:48+05:30,29-03-2024,cc5842ed-918f-4cc6-96ba-c07cd8ddbdaa,NEFT,8646845
DEBIT,UPI,500,5334.11,2024-03-29T12:06:25+05:30,29-03-2024,c3646735-a4fc-4856-9023-730fa71e7992,UPI/40891,
DEBIT,UPI,260,5074.11,2024-03-29T12:46:55+05:30,29-03-2024,b4c75e0f-9aaf-4d34-a1a8-49ef5752c3bc,UPI/GPAY,
DEBIT,UPI,10,5064.11,2024-03-29T17:58:43+05:30,29-03-2024,fa5e8f02-f34d-45d3-abc7-8aeacc50b5bc,UPI/EAZYPAY,
DEBIT,UPI,10,5054.11,2024-03-29T21:47:18+05:30,29-03-2024,842a8f38-d8b0-4a7e-8aa4-f13bc5d2c5c1,UPI/BHARATPE,
DEBIT,UPI,500,4554.11,2024-03-30T19:17:09+05:30,30-03-2024,8f10df08-f90e-439d-83b7-1095c0083eff,UPI/44561,
DEBIT,UPI,50,4504.11,2024-03-30T21:04:34+05:30,30-03-2024,53a022f9-d213-44bc-9a29-f6e7a6330a02,UPI/BHARATPE6,
CREDIT,OTHERS,950,5454.11,2024-03-31T08:16:16+05:30,31-03-2024,e8dc38f4-bc2b-4ad8-a22a-914e0c8c5b99,NEFT,8646845
CREDIT,UPI,20,5474.11,2024-03-31T12:15:02+05:30,31-03-2024,faacddaa-6100-4529-8eda-f40d27d687f8,UPI/40914/,
DEBIT,UPI,1,5473.11,2024-03-31T13:21:53+05:30,31-03-2024,be2eb8dd-c96e-4319-9477-c3d63755b7c1,UPI/PAYTM,
DEBIT,UPI,500,4973.11,2024-03-31T13:22:24+05:30,31-03-2024,005c84fb-14b4-4970-b712-f80305df0996,UPI/PAYTM,
DEBIT,UPI,130,4843.11,2024-03-31T20:22:18+05:30,31-03-2024,df528a6b-d779-4129-8580-066666bc8023,UPI/GPAY,
DEBIT,UPI,160,4683.11,2024-03-31T23:23:46+05:30,31-03-2024,ab4cc569-2be7-44ed-b583-f85d70c56b0a,UPI/40912,
DEBIT,UPI,10,4673.11,2024-04-01T16:16:05+05:30,01-04-2024,b83a0ca7-aa35-40ac-a728-29dcaf674b87,UPI/PAYTM101,
DEBIT,UPI,560,4113.11,2024-04-01T16:16:17+05:30,01-04-2024,0573bfbc-7117-40dc-a570-b23600b18af4,UPI/CLOTHFASHION,
DEBIT,UPI,50,4063.11,2024-04-01T16:16:35+05:30,01-04-2024,9b1f60ea-af42-4fc0-9e3f-8f17f383fecd,UPI/GPAY,
DEBIT,UPI,10,4053.11,2024-04-01T16:16:54+05:30,01-04-2024,7bae1b38-451a-4d08-b35e-ac4f70c5ab02,UPI/40925,
DEBIT,UPI,500,3553.11,2024-04-02T01:38:38+05:30,01-04-2024,9bec421b-435a-44b6-9f98-0d11f9e1d134,UPI/44588,
CREDIT,UPI,500,4053.11,2024-04-02T01:39:27+05:30,01-04-2024,2c92002f-ccac-4af8-8763-75e570f2f5f2,UPI/4458,
DEBIT,UPI,500,3553.11,2024-04-02T01:39:52+05:30,01-04-2024,2562f2e7-2b2d-4a0d-8163-afb075006348,UPI/40921,
CREDIT,OTHERS,100,3653.11,2024-04-02T01:41:28+05:30,01-04-2024,ac7e1149-a292-4252-ad5b-d4a1155864c5,IMPS,
CREDIT,UPI,500,4153.11,2024-04-02T15:37:11+05:30,02-04-2024,92fc8952-00af-49d0-820c-e5adc5e222ab,UPI/44562,
DEBIT,UPI,240,3913.11,2024-04-02T19:19:45+05:30,02-04-2024,eb264545-fd4c-461a-b7b9-dda3d6e7e927,UPI/4093,
CREDIT,OTHERS,30,3943.11,2024-04-03T05:58:21+05:30,03-04-2024,eb279db8-edeb-47af-b20d-81475b5b2ce6,NEFT,8646845
DEBIT,UPI,200,3743.11,2024-04-04T14:41:56+05:30,04-04-2024,2df8c2fa-e6f9-400d-b407-58c3f4d11f2a,UPI/40959,
DEBIT,UPI,500,3243.11,2024-04-04T19:18:18+05:30,04-04-2024,80c36ee5-c2c8-4f06-becc-312415bb6d17,UPI/40954,
DEBIT,UPI,100,3143.11,2024-04-04T20:14:55+05:30,04-04-2024,01fc58d3-6435-466d-88ee-5db8532ad7c2,UPI/PAYTMfp,
DEBIT,UPI,120,3023.11,2024-04-05T11:39:00+05:30,05-04-2024,27d1a385-d5f2-463d-9bfa-e5fe17d6b0f4,UPI/PAYTM,
DEBIT,UPI,50,2973.11,2024-04-05T12:07:13+05:30,05-04-2024,6f4d5624-0af7-40b2-8d34-e5c95f63c830,UPI/BHARATPE,
DEBIT,UPI,10,2963.11,2024-04-05T14:54:28+05:30,05-04-2024,e824e557-4782-48ec-96a3-b50e816aefe6,UPI/40968,
DEBIT,UPI,130,2833.11,2024-04-05T20:30:24+05:30,05-04-2024,f1521dfa-a412-4ca2-9ff5-2a1a06fab4b3,UPI/GPAY,
CREDIT,OTHERS,280,3113.11,2024-04-06T06:19:51+05:30,06-04-2024,924e81d9-cf72-4dcf-a36e-3d0b5ca57990,NEFT,8646845
DEBIT,UPI,10,3103.11,2024-04-06T16:54:27+05:30,06-04-2024,1dd3067a-0912-4071-84c7-4ca22f24dbea,UPI/40977/,
DEBIT,UPI,10,3093.11,2024-04-06T17:32:49+05:30,06-04-2024,430ffb27-227a-45a4-ae1d-589f6202c8cb,UPI/40976,
DEBIT,UPI,50,3043.11,2024-04-06T17:55:11+05:30,06-04-2024,da6725b1-f797-4bd3-9836-a437064a1aac,UPI/40970/,
